Berita,Topik 1,Topik 2,Topik 3,Topik 4,Topik 5,Topik 6,Topik 7,Kategori
"     Jakarta (ANTARA) - Ganda campuran Dejan Ferdinansyah/Gloria Emanuelle Widjaja mencapai ke babak final turnamen Syed Modi India International 2023 setelah mengalahkan pasangan asal Jerman Mark Lamsfuss/Isabel Lohau di Lucknow, India, Sabtu.   Pasangan Indonesia tersebut harus berjuang melalui rubber game pada babak semifinal, yang berakhir dengan skor 21-19, 19-21, 22-20.   Gim pertama berlangsung cukup ketat, namun Dejan/Gloria merebut kemenangan pembuka setelah unggul pada awal pertandingan. Mark/Isabel memberikan perlawanan dan mampu membayangi Dejan/Gloria.   Namun ganda campuran besutan klub PB Djarum Kudus itu mampu bertahan hingga gim pertama usai dengan selisih hanya dua poin.   Dejan/Gloria berpeluang memenangkan semifinal dengan dua gim langsung. Sayangnya mereka kurang tahan dalam menjaga pola permainan pada pengujung gim kedua.     Dejan/Gloria sempat tertinggal hingga 5-11 dari pasangan Jerman, namun perlahan mereka mampu mengejar ketertinggalan dan mempersempit selisih poin dengan lawan.   Saat tertinggal 15-18, Dejan/Gloria mampu merebut tiga poin beruntun dan menyamakan kedudukan. Sayangnya momentum baik itu tak bertahan lama dan harus berakhir dengan kekalahan.   Persaingan sengit terus terjadi oleh kedua pasangan pada gim terakhir. Mereka berambisi untuk mencapai partai puncak turnamen berkategori BWF Super 300 terakhir di tahun ini.   Mark/Isabel lebih dulu mencuri inisiatif permainan dengan unggul 3-6 hingga 9-12. Setelahnya, giliran Dejan/Gloria merebut keunggulan. Diawali dengan mengambil tiga poin beruntun, Dejan/Gloria semakin percaya diri untuk bermain lebih alot.   Poin demi poin sukses dikantongi duo Indonesia. Meski begitu, lagi-lagi Dejan/Gloria hampir mengulangi kesalahan dari gim sebelumnya karena tak bisa menjaga konsistensi serangan pada penghujung gim.   Mark/Isabel merebut lima poin beruntun dan berbalik unggul menjadi 19-20. Namun Dejan/Gloria tak mau kalah dan membalas lawannya dengan mencatatkan tiga poin beruntun untuk mengakhiri gim ketiga dengan skor 22-20.   Pada babak final, Minggu, Dejan/Gloria akan menghadapi wakil Jepang yaitu Yuki Kaneko/Misaki Matsutomo.Pewarta: Roy Rosa BachtiarEditor: Irwan Suhirwandi    COPYRIGHT © ANTARA 2023 ",0.44104729341911897,0.5053895924242988,0.010711496217521353,0.01071149557672165,0.010711535892972461,0.010714430038530858,0.01071415643083588,olahraga
"     Buriram, Thailand (ANTARA) - Pembalap Indonesia Rheza Danica Ahrens mensyukuri hasil race pertama pada seri terakhir Asia Road Racing Championship (ARRC) 2023 kelas Asia Production 250 (AP 250 di Sirkuit Internasional Chang, Buriram, Thailand, Sabtu, meski dirinya mengakhiri balapan di posisi keenam dan terpaksa menunda gelar juara kelas AP 250 lebih cepat.   Finis pada posisi keenam, membuat Rheza hanya meraih 10 poin, sedangkan di sisi lain pesaing terberatnya yang merupakan rekan satu tim, Herjun Atna Firdaus finis lebih baik darinya yaitu posisi keempat.   Hal ini membuat jarak poinnya dengan Herjun terpangkas menjadi 20 poin dan mau tidak mau ia harus tampil maksimal pada race kedua, Minggu (3/12) untuk penentuan juara.   “Ya, alhamdulillah untuk hari ini bisa menyelesaikan balap di race pertama hari ini di posisi keenam. Poin yang penting buat saya juga di race pertama ini,” ucap Rheza setelah menyelesaikan balapan pertama di Sirkuit Internasional Chang, Sabtu.   Tampil sempurna pada seri pertama di sirkuit yang sama pada Maret silam, Rheza terlihat bermain aman karena tampak nyaman di posisi keenam dari awal balap pada balapan race pertama di seri terakhir hari ini.   Namun, ketika disinggung hal itu, pembalap 25 tahun itu mengelak. Ia menjelaskan, tampak nyaman di posisi keenam sejak awal lap bukan karena ia bermain aman, tetapi karena ia melakukan kesalahan sendiri.   Rheza lalu menebus kesalahannya dengan mendekati rombongan pembalap di depannya pada lap-lap terakhir, walaupun usahanya sampai bendera hitam putih berkibar tidak berakhir manis.   “Tadi di awal race sebenarnya start cukup bagus sampai di lap tiga ada sedikit mistake, terus sempat kesalip lumayan banyak pembalap. Terus setelah itu juga sempat kececer juga dari rombongan depan, cukup lama,” ucap Rheza.   “Tetapi lap by lap bisa gabung lagi di grup (terdepan di lap-lap terakhir). Ya, walaupun di last lap gak dapet momen yang pas untuk overtake dan harus di posisi 6,” tambahnya.   Rheza pun lalu mencatat apa kekurangan pada race pertama untuk tampil lebih baik menghadapi race kedua besok pukul 14.15 waktu setempat (tidak ada perbedaan waktu dengan WIB).   “Ada banyak hal yang perlu diperbaiki buat besok di race kedua. Ada beberapa settingan yang merasa kurang nyaman tadi. Kalo tadi yang aku rasain ada beberapa dari suspensi masih ada yang perlu diperbaiki,” jelas Rheza.   Bak persaingan di MotoGP musim ini antara Francesco Bagnaia dan Jorge Martin yang sengit sampai akhir seri, Rheza mengaku persaingannya dengan Herjun sampai balapan terakhir tidak sama dengan persaingan dua pembalap asal Italia dan Spanyol tersebut.   Namun, menatap laga pamungkas menuju gelar juara keduanya di kelas AP 250, ia mengambil banyak pelajaran dari MotoGP yang selalu menyajikan kompetisi ketat sampai akhir musimnya.   “Ya kalau aku sih juga belajar dari MotoGP juga kan, secara kondisi di dalam trek di luar trek juga mereka fighting championship. Ya mungkin juga belajar dari situ juga. Maintain kondisi, mental juga, belajar dari mereka yang sangat pengalaman kompetisi sangat bagus MotoGP kan,” katanya.  Baca juga: Herjun pangkas jarak dari Rheza dalam perebutan gelar AP 250 ARRCPewarta: Zaro Ezza SyachniarEditor: Irwan Suhirwandi    COPYRIGHT © ANTARA 2023 ",0.014873451755315951,0.014879529912883781,0.014869457233726383,0.014869512788668798,0.014869457089218246,0.9107671508924619,0.014871440327724994,olahraga
"     Siak, Riau, (ANTARA) - Pembalap sepeda Thailand Sakcan Phodigam dari Grant Thornton Cycling Team menjuarai etape I Tour de Siak (TDSi) di Kabupaten Siak, Provinsi Riau, Sabtu, dengan catatan waktu 2 jam 47 menit 21 detik.   Posisi kedua diraih pembalap Indonesia, Maulana Astnan Al Hayat dari Nusantara Cycling Team dengan catatan waktu 2 jam 47 menit 45 detik. Sementara posisi ketiga juga ditempati pembalap Indonesia Naufal Faris Taufikulhakim dari Mula Cycling Team 2 jam 49 menit 56 detik.   Ketiganya menjadi yang tercepat dalam etape dengan rute Siak-Dayun-Mempura- Kotogasib-Siak sepanjang 127 kilometer. Balapan mengambilstart di depan Istana Aseereyah Allah Hasyimiah dan finis di depan Rumah Sakit Umum Daerah Tengku Rafian Siak.   Sakcan Phodigam usai balapan mengatakan ini adalah balapan pertamanya di Tour de Siak. Dia menikmati balapan walaupun kondisinya panas dan hujan dengan tekstur lintasan yang ada gundukan kecil.   Dia menceritakan berhasil berpisah dari pleton ketika ada jalan yang menjadi halangan pembalap. Dia berhasil keluar dari pleton besar dan memacu sepedanya hingga finis.   ""Kami menghadapi rintangan pada kilometer 14 menjelang finis mengalami dan 30 meter menjelang finis sudah habis sekali,"" ujarnya didampingi manajer.   Akibat kondisi yang sudah begitu nadir, pembalap Thailand ini terpaksa harus dibantu pernafasan buatan. Namun untuk etape berikutnya dia tetap bertekad untuk mempertahankan jersey kuning ini.   Sementara itu, Race Director, Sondi Purnomo menyampaikan para pembalap berjuang mati-matian pada etape ini  Terlebih lagi ketika balapan terjadi hujan kemudian panas kembali dan jalan juga menjadi licin.   ""Ini bukan menjadi kendala, tapi tantangan. Seperti yang dari Korea Selatan tidak tahan karena di negaranya sedang musim dingin. Tapi syukur dalam balapan ini tak ada kecelakaan,"" katanya.  Baca juga: 13 tim dari delapan negara ikuti Balap Sepeda Tour de SiakPewarta: Bayu Agustari AdhaEditor: Irwan Suhirwandi    COPYRIGHT © ANTARA 2023 ",0.012792344381433778,0.012791125930525941,0.012790912507015785,0.012790930647461887,0.012791443895289824,0.9232522188813527,0.0127910237569201,olahraga
"     Kediri (ANTARA) - Tim putra BIN Pasundan untuk pertama kalinya meraih kemenangan atas LavAni pada final four putaran pertama Livoli Divisi Utama 2023 di GOR Jayabaya, Kota Kediri, Jawa Timur, Sabtu.   Kemenangan pertama BIN Pasundan atas LavAni ini diraih dengan skor 3-1 (25-23, 25-23, 18-25, 25-18). Pada laga-laga sebelumnya, baik Livoli maupun Proliga, BIN Pasundan tak pernah menang dari LavAni.   ""Ya betul ini kekalahan pertama kami dari BIN Pasundan, sejak BIN Pasundan ikut Proliga tahun lalu,"" kata asisten pelatih LavAni Samsul Jais usai laga.   Pada laga putaran reguler pertama di Tangerang lalu, BIN Pasundan mengalami dua kekalahan yakni di babak penyisihan dan final dengan skor yang sama 1-3.   Menurut Samsul, dalam laga ini LavAni memang lemah dalam servis dan spike.   ""Karena servis yang lemah lawan bisa melakukan variasi serangan,"" kata Samsul.  Baca juga: BIN Pasundan raih kemenangan pertama Livoli 2023   Pada set pertama setelah poin delapan, BIN Pasundan semakin berani, dan LavAni semakin tertekan.   ""Sehingga situasi tersebut dimanfaatkan oleh tim lawan untuk mengalahkan tim kami,"" kata dia.   Sedangkan pada set kedua LavAni dengan pemain-pemain muda di dalamnya itu mampu mengejar ketertinggalan lima poin dan bisa disamakan 23-23.   ""Tapi dengan dua kali servis kita mati dan lawan mampu memenangkan set kedua itu,"" ujar Samsul.   Pada set ketiga Dio Zulfikri dan kawan-kawan mampu membalikkan keadaan dengan meraih set ketiga. Namun pada set keempat BIN Pasundan mampu menyelesaikan dan memenangkan laga dengan skor 3-1.  Baca juga: LavAni petik kemenangan pertama   Dengan kemenangan itu, BIN Pasundan memimpin klasemen sementara dengan poin enam berkat kemenangan 3-0 dan 3-1.   Sedangkan LavAni berada di posisi kedua dari hasil sekali menang dan sekali kalah. Sama yang dicapai Indomaret, tapi LavAni lebih baik set rata-rata.   Pada laga sebelumnya, juara bertahan Indomaret Sidoarjo kembali menuntaskan PDAM Tirta Bhagasasi Bekasi 3-0 (25-19, 25-20, 25-22).   Pada pertemuan di Magetan, Indomaret juga mampu meraih kemenangan atas tim promosi dari divisi satu itu, baik pada penyisihan dan final putaran reguler kedua di Magetan.   Tim Indomaret pada hari pertama final four, Jumat (1/12) dikalahkan BIN Pasundan dengan skor 0-3.   Manajer tim Indomaret, Sutono mengatakan timnya harus meraih kemenangan.   Sedangkan pelatih PDAM, Rohadi Mulyo menyebut para pemainnya menurun semangat juangnya. Namun, Rohadi merasa puas kalau permainan tim asuhannya lebih baik dari laga pertama.   ""Hari ini anak-anak main lebih bagus dari hari pertama,"" ujar Rohadi.  Baca juga: Tim putri TNI AU bungkam Gresik Petrokimia Pupuk IndonesiaPewarta: Asmaul ChusnaEditor: Irwan Suhirwandi    COPYRIGHT © ANTARA 2023 ",0.45050291538419884,0.013449001123604639,0.4822494848851045,0.013447745613993171,0.013447771240633268,0.013454911605218238,0.013448170147247298,olahraga
"     Buriram, Thailand (ANTARA) - Pembalap Indonesia milik Astra Honda Racing Team (AHRT) Veda Ega Pratama mengaku kunci merajai balapan pertama pada seri terakhir Asia Road Racing Championship (ARRC) 2023 kelas Asia Production 250 (AP 250) di Sirkuit Internasional Chang, Buriram, Thailand, Sabtu, adalah hanya fokus pada balapan tanpa memikirkan persaingan dengan pembalap lainnya.   Memulai balapan dari pole, Veda tanpa basa-basi langsung menjauhkan diri dari pesaing di belakangnya saat balapan dengan 10 lap itu memasuki lap keempat.   Ia melesat tanpa kendala untuk memenangkan balapan kelas AP 250 ketiganya di musim ini setelah race kedua di dua seri ARRC 2023, di Sirkuit Sepang, Malaysia dan Sirkuit Internasional Zhuhai, China.   ""Ya memang di semua race, strateginya kalau udah nomer satu saya langsung ninggalin (pesaing di belakang),"" kata Veda setelah menyelesaikan balapan pertama di Sirkuit Internasional Chang, Sabtu.  Baca juga: Veda Ega lampaui dua kandidat juara dengan start terdepan di Buriram   Fokus Veda juga terlihat saat ia disinggung tentang dirinya yang sempat ditempel ketat oleh dua pembalap tuan rumah, Jakkreephat Puettisan dan Muklada Sarapuech di lap-lap awal sebelum akhirnya menjauh.   Veda mengaku tak mempedulikan ancaman pembalap lain saat balapan. Ia hanya fokus tentang apa yang ingin dicapainya sampai-sampai pembalap yang baru menjuarai Asia Talent Cup 2023 itu kaget sudah melepaskan diri dari ancaman Jakkreephat dan Muklada.   ""Ya saya gak tahu (kenapa bisa menjauh), tiba-tiba udah lepas aja (dari pembalap Thailand),"" ucap Veda.   Kemenangan ini menurutnya juga sudah diprediksi, mengingat, pembalap 15 tahun itu juga menjadi yang tercepat di sesi free practice dan juga kualifikasi.   ""Saya lihat dari time kemarin, dari free practice saya yakin sih,"" kata Veda.  Baca juga: Veda tak ingin ganggu persaingan Rheza dan Herjun rebut gelar ARRC   Race kedua seri terakhir ARRC di Sirkuit Internasional Chang akan dimainkan Minggu (3/12). Balapan yang akan dimulai pukul 14.15 waktu setempat (tidak ada perbedaan waktu dengan WIB) itu akan menjadi sangat krusial bagi dua pembalap yang satu tim dengannya, Rheza Danica Ahrens dan Herjun Atna Firdaus karena menjadi pamungkas penentuan gelar kelas AP 250.   Seperti apa yang sudah dikatakan Veda berkali-kali, meski berpotensi ""mengganggu"" dua seniornya itu dalam perebutan juara, fokusnya tetap satu yaitu fokus untuk memenangkan balapan di setiap serinya tanpa memperdulikan siapa pesaing-pesaingnya.   ""Kalau saya sih, saya tetap fokus aja, yang penting nomer satu,"" tegas Veda.   Kemenangan di balapan pertama seri terakhir ini membuat Veda menambahkan 25 poin dalam perolehan poin di klasemen sementara. Ia mengokohkan diri di posisi tiga dengan 160 poin.  Baca juga: Arbi mulai balapan SS 600 ARRC 2023 dari posisi delapanPewarta: Zaro Ezza SyachniarEditor: Irwan Suhirwandi    COPYRIGHT © ANTARA 2023 ",0.010899048457706539,0.010899377836976204,0.010895557247336124,0.010895539145312315,0.010895547620198964,0.010897325085293837,0.9346176046071759,olahraga
"     Buriram, Thailand (ANTARA) - Pembalap Indonesia Herjun Atna Firdaus menjaga asa berburu gelar pertamanya di kelas Asia Production 250 (AP 250) Asia Road Racing Championhsip (ARRC) 2023 setelah ia finis posisi keempat pada race pertama seri terakhir di Sirkuit Internasional Chang, Buriram, Thailand, Sabtu.   Herjun memangkas jaraknya dari rekan satu tim sekaligus pemimpin klasemen sementara kelas AP 250, Rheza Danica Ahrens yang menyelesaikan balapan tidak lebih baik darinya yaitu di posisi keenam.   Hasil tersebut membantu Herjun mengubah defisit 23 poin menjadi 20 poin dari Rheza yang mengantongi 198 poin jelang balapan terakhir pada Minggu.   Herjun yang start dari posisi keempat sempat mendapati posisinya melorot ke P7, dua tempat di belakang Rheza yang menepati posisi kelima, ketika Veda Ega Pratama mempertahankan posisinya dari pole sebagai pimpinan lomba.   Pada lap kedua, Herjun mendapat celah menyalip Rheza untuk naik ke posisi kelima.   Memasuki lap selanjutnya, Herjun tertinggal jauh dari rombongan empat pembalap di depannya yang diisi Veda, Jakkreephat Puettisan, Cao Viet Nam, dan Muklada Sarapuech.   Memasuki lap keempat, balapan semakin menarik. Herjun membangun jarak untuk meninggalkan Rheza demi mengejar tiga rombongan pebalap di depannya, saat Veda melaju sendirian di posisi terdepan.   Tak menunggu lama, Herjun mengambil alih posisi ketiga sebelum kemudian ia lengah dan kembali ke posisi semula pada lap kelima.   Saat balapan tersisa dua lap, Herjun memacu gasnya untuk mengincar podium. Sedangkan, Rheza yang ada di posisi keenam, mulai mendekati empat pembalap di atasnya.   Setelah persaingan sengit dengan rombongan, Herjun menyelesaikan balapan di posisi keempat dan Rheza keenam. Sementara itu, Veda Ega tak menemui kendala untuk menjadi juara di race pertama.   Hasil itu membuat penentuan juara ARRC 2023 kelas AP 250 akan ditentukan pada race kedua, Minggu (3/12) pukul 14.15 waktu setempat.   Untuk merebut gelar juara, Herjun harus meraih kemenangan dan berharap Rheza finis tak lebih baik dari posisi ke-12.   Sebaliknya, Rheza hanya membutuhkan finis pada posisi kesepuluh, apapun hasil dari Herjun, karena hanya butuh tambahan enam poin untuk mengunci gelar keduanya di kelas AP 250.   Veda, yang baru saja merebut gelar juara Asia Talent Cup, menegaskan dominasi para pebalap tim Astra Honda Racing di peringkat tiga klasemen AP 250 dengan koleksi 160 poin berkat kemenangan ketiganya pada musim ini.Pewarta: Zaro Ezza SyachniarEditor: Aditya Eko Sigit Wicaksono    COPYRIGHT © ANTARA 2023 ",0.9273844171621409,0.01210247138290926,0.012101912675025103,0.012101929536875668,0.012101918029454478,0.01210456625664425,0.012102784956950318,olahraga
"     Jakarta (ANTARA) - Dewa United Banten kembali memetik kemenangan dalam laga pemanasan sebelum kompetisi melawan RANS Simba Bogor dengan skor akhir 71-67, namun Kepala Pelatih Pablo Daniel Favarel belum puas dengan hasil itu.   ""Secara keseluruhan, kami masih harus tetap meningkatkan dan bekerja keras sebelum liga dimulai. Kami masih punya waktu untuk terus meningkatkan kemampuan sesuai dengan sistem permainan kami,"" kata Pablo seperti dikutip dari laman resmi klub di Jakarta, Sabtu.   Kemenangan Dewa United melawan RANS pada laga yang digelar di Tangerang Selatan ini merupakan yang kedua kalinya di masa off season IBL. Sebelumnya Anak Dewa juga mengalahkan RANS dengan skor 70-63 di GOR Tangerang pada Oktober lalu.   Pada pertemuan kali ini, Coach Pablo menurunkan trio pemain baru yaitu Samuel Devin, Patrick Nikholas, dan Rio Disi. Didukung Dio Tirta Saputra serta Firman Dwi Nugroho sebagai Big Man.   Hasilnya pun cukup memuaskan. Anak Dewa mampu unggul 22-13 di kuarter pertama atas RANS, dan unggul 41-31 hingga halftime.   Hardianus Lakudu yang juga merupakan bintang baru Dewa United Banten ikut diturunkan dan membawa warna permainan baru. Permainan cepatnya serta kolaborasinya dengan sejumlah pemain membawa Anak Dewa unggul 54-83 di kuarter ketiga, dan menutup gim dengan kemenangan 71-67.   ""Gim yang bagus, saya percaya para pemain sudah memberikan yang terbaik dan semakin berkembang. Tentu saya senang dengan hal itu dan juga hasil dari gim ini,"" ujar Coach Pablo.   Selain meraih dua kemenangan atas RANS, Dewa United Banten juga sempat meraih hasil positif saat dua kali menggelar laga uji coba melawan Borneo Hornbills. Anak Dewa menyapu bersih dua kemenangan laga pemanasan tersebut melawan Borneo dengan skor 77-76 dan 90-65.Pewarta: Aditya RamadhanEditor: Aditya Eko Sigit Wicaksono    COPYRIGHT © ANTARA 2023 ",0.9332949673213398,0.011119813265789175,0.01111632507897103,0.011116266582439945,0.011116283429388462,0.01111881882606343,0.011117525496008222,olahraga
"     Jakarta (ANTARA) - Pemain veteran dari Phoenix Suns Kevin Durant masuk dalam jajaran 10 besar pebasket dengan poin terbanyak dalam sejarah NBA dengan 27.423 poin pada pertandingannya melawan Denver Nuggets yang berakhir pada kekalahan 119-111 di Footprint Center Arizona, Sabtu WIB.   Mengutip laman resmi NBA, KD mencetak 27.410 poin di akhir babak pertama pada laga melawan Denver Nuggets, tepat pada catatan poinnya yang ke-17 di gim tersebut.   Angka itu melampaui catatan Moses Malone yang kini bergeser ke urutan 11 sebagai pencetak poin terbanyak dalam sejarah NBA dengan 27.409 poin. Sedangkan Durant mencatat 30 poin di akhir laga yang membuatnya menorehkan 27.423 poin.   Di atas Durant, masih ada Carmelo Anthony yang harus dilampaui dengan rekor 28.289 poin, dan Shaquille O'Neal tidak jauh dengan torehan 28.596 poin. Artinya, Durant harus menambah 867 poin lagi untuk melampaui Anthony dan menjadi pencetak poin ke-9 terbanyak sepanjang sejarah NBA.   Apabila kondisi fisik Durant tetap bugar sepanjang kompetisi dan rata-rata poin per gim yang dicetaknya masih dalam rataan yang konsisten di tiap pertandingan, KD diperkirakan akan melampaui Anthony pada akhir Januari 2024, dan melampaui O'Neal 10 gim selanjutnya.   Durant yang sudah berusia 35 telah menjalani musim ke-16 kompetisi NBA. Dia baru menjalani musim NBA sejak awal bersama Suns pada tahun ini, di mana pada musim sebelumnya baru menjalani sepenuhnya karena cedera.   Rata-rata poin per gim yang dicatat oleh Durant adalah 31,3 dengan 51,8 persen akurasi tembakan dari lapangan terbuka. Akurasi tembakan tripoinnya 49,3 persen, dan tembakan free thrownya memiliki akurasi 89,6 persen.   Dalam catatan 10 besar rekor poin terbanyak sepanjang sejarah NBA, Kevin Durant adalah salah satu dari dua pemain yang masih aktif berkompetisi di musim berjalan. Satu pemain lainnya adalah pemegang rekor poin terbanyak nomor satu yaitu LeBron James yang mencatat 39.124 poin, dan masih akan terus bertambah.  Baca juga: Kalahkan Suns 119-111, Nuggets jaga posisi di papan atas klasemen  Baca juga: Bola Basket - Thunder tundukkan Lakers 133-110Pewarta: Aditya RamadhanEditor: Aditya Eko Sigit Wicaksono    COPYRIGHT © ANTARA 2023 ",0.5804421438003655,0.012184284593095339,0.012181326203997199,0.012181101514748011,0.01218108769930729,0.35864533158925904,0.012184724599227486,olahraga
"     Jakarta (ANTARA) - Jawara NBA musim lalu Denver Nuggets mengalahkan Phoenix Suns dengan skor akhir 119-111 sekaligus menjaga diri di papan atas klasemen sementara Wilayah Barat dalam laga lanjutan NBA yang digelar di Footprint Center Phoenix Arizona, Sabtu WIB.   Mengutip data statistik pertandingan dari laman resmi NBA, Nikola Jokic menjadi tumpuan tim dengan catatan dwiganda 21 poin dan 16 assist.   Reggie Jackson menambahkan 20 poin, lalu Michael Porter Jr double-double lewat 19 poin dan 10 rebound, dan Justin Holiday bersama Kentavious Caldwell-Pope sama-sama menyumbang 15 poin.   Selama jalannya pertandingan, Denver tampil dominan dalam keunggulan poin, di mana Suns hanya mampu unggul di kuarter pertama dengan hanya menang tiga poin. Namun Suns hampir bangkit di kuarter empat dengan tiga kali menyamakan skor, dan tertinggal tidak lebih dari 5 poin.   Reverse layup dari Nikola Jokic pada 24 detik terakhir ditambah dua tembakan gratis yang berhasil dieksekusi dengan sempurna oleh Michael Porter Jr menjadikan skor berakhir 119-111.   Sementara veteran dari Suns Kevin Durant mencetak sejarah pada kekalahan timnya dengan menjadi pencetak poin nomor 10 terbanyak dalam sejarah NBA.   KD mencatat double-double dengan 30 poin dan 11 asssist. Dia mencetak 27.410 poin dengan layup di akhir babak pertama, tepat pada poin ke-17 di gim tersebut. Angka itu melampaui catatan Moses Malone yang kini bergeser ke urutan 11 sebagai pencetak poin terbanyak dalam sejarah NBA dengan 27.409 poin.   Bermain tanpa salah satu bintangnya Devin Booker yang cedera pergelangan kaki kanan, para pemain lainnya Suns berusaha mengisi kekosongan lewat Jusuf Nurkic yang mencetak 31 poin untuk timnya.   Eric Gordon menambahkan 16 poin, dan Grayson Allen bersama Josh Okogie sama-sama mencetak 13 poin.   Selanjutnya, Suns akan berhadapan dengan Memphis Grizzlies besok, dan Nuggets akan melawan Sacramento Kings pada hari yang sama.  Baca juga: Bola Basket - Thunder tundukkan Lakers 133-110  Baca juga: Miami Heat comeback di kuarter empat atasi Pacers 142-132Pewarta: Aditya RamadhanEditor: Aditya Eko Sigit Wicaksono    COPYRIGHT © ANTARA 2023 ",0.0119762704822408,0.011972612121996113,0.011969507588857203,0.011969491198464348,0.01196949274876753,0.011980199391181104,0.9281624264684929,olahraga
"     Buriram, Thailand (ANTARA) - Pembalap Indonesia dari tim Astra Honda Racing Team (AHRC) Fadillah Arbi Aditama memulai balapan dari posisi kedelapan pada seri final kejuaraan Asia, Asia Road Racing Champions (ARRC) 2023 kelas Supersports 600 (SS 600) di Sirkuit Internasional Chang, Buriram, Thailand, Sabtu-Minggu.   Pembalap yang menggantikan posisi Gerry Salim yang menepi karena cedera itu memulai balapan dari posisi ke delapan setelah mencatatkan waktu terbaik 1:39.430 pada babak kualifikasi. Catatan itu ia raih pada percobaan terakhirnya di babak kualifikasi setelah melaluinya dengan 12 lap.   Pada tahun ini, Arbi hanya turun sekali di ARRC 2023 kelas SS 600 tepatnya pada seri keempat yang digelar di Sirkuit Internasional Pertamina Mandalika, Lombok Tengah, Indonesia. Saat itu, pembalap kelahiran Purworejo, Jawa Tengah itu finis pada posisi kelima dan keenam pada race pertama dan kedua.   Sementara itu, rekan satu tim Arbi, Mohammad Adenanta Putra memulai balapan dari posisi ke-10 setelah mencatatkan waktu terbaik 1:39.672 pada babak kualifikasi yang selesai digelar siang ini. Catatan itu diraih pembalap nomor 21 itu pada lap ke-10 dari 13 lap yang dilaluinya pada kualifikasi.   Pembalap lainnya asal Indonesia di kelas SS 600 Galang Hendra Pratama dari tim Yamaha Racing Indonesia memulai balapan pada posisi ke-11 setelah meraih waktu terbaik 1:39.822.   Pembalap Jepang Soichiro Minamimoto memulai balapan dari posisi pertama, diikuti Apiwath Wongthananon, dan pemimpin klasemen sementara SS 600 Khairul Idham Pawi.   Balapan pertama kelas SS 600 akan dimulai pada sore ini pukul 14.55 waktu setempat (tidak ada perbedaan waktu dengan WIB). Untuk balapan kedua akan dimainkan pada Minggu (3/12) pukul 15.10 waktu setempat.  Berikut starting grid kelas SS 600 ARRC 2023 di Sirkuit Internasional Chang, Sabtu-Minggu:  1. Soichiro Minamimoto 1:38.447  2. Apiwath Wongthananon 1:38.894  3. Khairul Idham Pawi 1:39.209  4. Ratthapong Wilairot 1:39.270  5. Azroy Hakeem Anuar 1:39.332  6. Nakarin Atiratphuvapat 1:39.370  7. Keito Abe 1:39.400  8. Fadillah Arbi Aditama 1:39.430  9. Muhammad Helmi Azman 1:39.548  10. Mohammad Adenanta Putra 1:39.672  11. Galang Hendra Pratama 1:39.822  12. Pannasorn Kaewsonthi 1:40.239.  Baca juga: Veda Ega lampaui dua kandidat juara dengan start terdepan di Buriram  Baca juga: Rheza nikmati momen persaingan juara dengan rekan satu tim di AP 250Pewarta: Zaro Ezza SyachniarEditor: Aditya Eko Sigit Wicaksono    COPYRIGHT © ANTARA 2023 ",0.012350261021734851,0.9259055062421211,0.01234639887622294,0.01234646127465768,0.012346411662970073,0.012355296621237051,0.012349664301056289,olahraga
